Latitude,Longitude,Depth_km,Tectonic_Plate_Region,Seismic_Activity_Level,Foreshock_Count,Aftershock_Count,Energy_Released_Joules,Fault_Type,Magnitude
-29.836099652947055,-22.441921866646766,264.9274581044864,South American,Moderate,3,4,4028677571779374.0,Normal,8.894450876077256
48.764196674247955,-95.409574201457,19.427703296010034,South American,Low,4,4,209990044267997.84,Normal,1.634639058404301
-70.81231443592108,73.75356361561742,76.2016332405764,Indian,Low,5,2,347849503614879.7,Normal,5.548298582931412
-76.47519928755442,114.16613112561066,127.88792471090788,Indian,Low,1,5,940302978319782.6,Strike-slip,8.57883852824298
41.073976116648595,16.71491378802503,55.998352306259754,African,Low,2,6,1667828422666244.5,Strike-slip,1.401030901904158
-0.8115630828842768,168.13269909221265,11.635764077599681,Indian,Low,2,3,266671052996746.03,Strike-slip,4.944788696896528
33.912431356992485,-161.399260203134,91.16669679457628,North America,Moderate,1,4,527487753227254.06,Reverse,8.287066362744016
-11.731079051325679,1.7264153896301195,64.18436183095378,Pacific,Moderate,4,2,524925678052303.94,Normal,8.60406990540874
-45.64763401696077,78.64342103611801,91.9783124724194,African,Moderate,0,6,1482526591514853.2,Strike-slip,5.129169450376248
57.43841718135596,130.55056961370445,102.80024556668526,African,Low,5,8,275664184994221.47,Strike-slip,0.7245669602094571
53.894858214416274,-115.46797971319559,259.3801262834935,Pacific,Moderate,0,6,3466009690545855.5,Strike-slip,1.450752605850395
35.04536475379682,108.00125343492533,59.66039055047634,African,Moderate,1,6,714296892543771.6,Normal,5.780450707171104
-41.01387529860671,18.974547258676296,29.260355243152453,Indian,Moderate,2,6,331378801460825.3,Normal,1.6147274581971045
16.241520036435674,-37.24067448361325,73.1811317272403,South American,High,1,5,334471922190634.4,Reverse,1.844759992201437
-25.02469855079518,-132.5825897115263,4.962680808835059,Eurasian,Low,0,2,18469502739778.863,Reverse,7.449053880039025
-73.51522680120586,131.50647320720844,159.3823846559372,Indian,Low,0,2,1179055471479052.8,Normal,7.256228527179504
75.1164435832037,-123.38164505530247,8.899115579932037,South American,Moderate,0,1,1495878462128592.0,Reverse,8.084954834829247
-65.37264643458695,-68.47637068472427,27.808416552637205,South American,Low,1,5,32965203555771.797,Strike-slip,1.451616228554951
81.04272368774443,-75.58360849352272,118.4005673898822,African,Moderate,3,3,881731199614986.9,Reverse,2.2833039298713595
-9.718960867567972,133.70905230870756,63.67159049580879,North America,Moderate,5,6,1521759818364139.0,Strike-slip,7.996652868727856
-56.67607280904846,62.173077915203294,35.01918154175058,North America,Low,1,3,471989677560316.9,Reverse,6.989788478280129
7.542170528104464,106.80530298889403,44.89672253209812,African,Low,0,3,566940316921371.5,Strike-slip,7.753605150452361
67.1302504577535,-89.83155643470037,134.95334803345128,African,Moderate,0,6,448829237228972.56,Reverse,9.4077110741713
41.800479553721004,44.95467585851961,29.08654626703271,Pacific,Moderate,3,8,379286846323913.7,Reverse,8.27988445540132
55.18100661506094,25.828553931749525,142.62708044156756,Pacific,Moderate,3,4,675585736667428.6,Normal,5.184169257647842
28.58100600792912,119.81893564377759,6.458389151152979,Eurasian,Low,3,5,181642579511077.5,Normal,3.296913663175317
34.60978161321344,146.19134177325378,104.97760327222326,Eurasian,Low,1,4,581047252065232.1,Strike-slip,5.62708927917231
62.85521728175746,-175.62356226814074,131.66321557377427,Eurasian,Low,0,6,2844301705974927.5,Normal,6.247278952110072
-45.05975840534653,62.647170861165364,14.046903425115305,Eurasian,Low,1,3,27784537910946.0,Strike-slip,3.5178092713365885
-1.903506544234716,-161.33911231689754,39.390893819282866,South American,High,6,5,180016314930520.5,Normal,7.438433337362106
-50.182300472471596,17.589119427848118,12.664558609829442,South American,Low,2,3,1503738212214756.2,Normal,1.3347841339209807
87.78024143939646,-76.45221754427584,85.83627404033788,Pacific,Moderate,3,7,141629338274836.3,Strike-slip,7.514535656135389
79.93068114359039,-69.56042417202917,53.6526229055177,North America,High,1,4,316466942906243.25,Reverse,0.7879866681375363
-82.90317395366894,-52.93493875715163,70.61209395919863,African,Low,2,6,606673975773653.1,Strike-slip,4.9816945464934115
37.00353105282392,43.66528165785965,15.313331151676094,North America,Moderate,0,6,2867554695773323.0,Strike-slip,8.252928171349396
76.54469713481984,-59.74201235924309,16.65543117235862,Indian,High,5,3,202729820710542.78,Strike-slip,1.278457466192578
-57.49643787707996,83.77165821250094,2.966804834932848,South American,High,1,4,2565049084490225.0,Normal,5.159650428447527
12.230141499473305,-34.37014119340691,27.209532380542417,Eurasian,Moderate,3,11,1267709914102870.2,Normal,1.9345229506518473
74.78789356584753,-155.3928478884149,57.42802836657694,Eurasian,Moderate,2,7,1112138086473751.1,Normal,8.553341750548418
-83.88972385455621,102.15354329427862,136.60289819824482,Indian,High,2,3,1285698263879928.2,Strike-slip,7.991109743302672
35.53564810443119,-77.12700314662584,76.95764560635588,North America,Moderate,1,2,31745208224502.88,Reverse,8.90525518964139
-36.47717867294086,-24.203923344265462,40.01418759216911,Eurasian,High,2,4,104139329464325.02,Reverse,8.374841073770842
76.39131516777547,66.75979795988454,214.21166017050433,North America,Moderate,0,11,407729964069575.4,Strike-slip,7.128979788793916
84.79048412976618,-60.31578342646367,88.91915133495158,African,Moderate,2,7,76845983556077.42,Strike-slip,2.1640027602965253
79.9679680404181,-159.62916378718236,186.3136006978593,Indian,High,1,4,4389229271129212.0,Reverse,3.2225235410201063
-4.641441001656517,-45.388423075387095,52.493261534185876,North America,High,0,4,868482497604840.8,Normal,4.971696424772067
65.16767717807642,160.00148976994922,20.9737834750244,African,Moderate,6,6,668149582566221.8,Strike-slip,5.800071033632513
62.01889173631267,51.02438302748095,3.799123243897166,North America,Low,2,8,1539500483377674.8,Reverse,7.539650557818889
-32.561914816213985,61.73249352019448,90.6455828251564,North America,Moderate,4,4,3770489017184083.5,Reverse,2.5426366536835485
59.20478534712191,47.62157530955034,9.05206038456197,Eurasian,Moderate,0,7,3103985860883584.5,Reverse,1.6544965473226694
-83.33862575121132,-108.36282997460276,25.245310456630385,Pacific,Moderate,1,9,1575349987938943.0,Normal,4.843491535342725
17.328578126769543,-29.399808923179165,53.22055921449357,South American,High,1,5,473488473405281.6,Reverse,1.9205726978562851
-48.59840928821345,90.33832741079459,58.174827826559905,North America,High,2,6,68235470792185.98,Reverse,6.74363122096615
-68.29796056008982,-143.5057568808627,64.24248517730747,North America,Moderate,1,2,103558781676947.52,Reverse,5.6806780108254555
-76.14842370674235,-79.97300060770358,12.72796524970387,North America,Low,1,4,1153005249742.485,Strike-slip,7.169970173169963
35.33197965806515,-80.5251209522927,33.43286450005336,Pacific,Moderate,1,4,1904655930920.399,Strike-slip,1.0709290368959756
-28.822506521748096,-24.473186065977842,67.21592771882587,African,Moderate,2,8,2755484617914578.0,Strike-slip,9.182278043997835
40.45801887517706,172.9327467391866,245.0376744569924,Indian,Moderate,3,7,2617528319752821.0,Reverse,0.5000498300816419
-78.23585865619037,-155.6990831938241,91.04186139835707,Eurasian,Moderate,3,9,1101277235601311.6,Reverse,3.428981735121813
-33.24773919049014,6.732357977014203,179.1171928581158,Pacific,Moderate,0,8,1297100023996870.8,Normal,6.616713140296158
7.108432627560703,-115.42871447560424,100.5463202665846,African,Low,7,5,719919289938388.5,Reverse,0.9062786647590699
52.33016967101344,169.44355634750787,62.705624896884814,North America,Low,2,5,271601731712288.97,Normal,1.2501462322184627
-32.624549472227415,-139.2107382981129,14.925550015441992,African,Moderate,2,8,2457895351141894.5,Reverse,1.1901329350539827
22.660447758661633,-34.703639149827154,76.90684721773795,Pacific,Low,2,9,325302900841781.06,Normal,5.733587540488814
69.47599468251369,85.6385945404582,68.35621834745845,Pacific,Moderate,2,6,1345810065660141.8,Strike-slip,8.563327835346843
20.855373872814823,73.63959408988029,64.57379525080339,Pacific,Moderate,0,8,281614762159141.7,Reverse,5.498932799410357
-48.06729454434592,-27.817690718184394,47.10473422853768,Indian,Moderate,3,4,2041363158037909.0,Normal,5.932142170517045
-85.60785931982315,-55.25129953702144,52.65178604247537,South American,Low,0,3,1053369650751286.4,Strike-slip,3.614014860871905
66.61779730216739,-36.8595437209666,28.499119909552757,Eurasian,High,1,4,1029165577740708.0,Strike-slip,0.6686704278997905
-86.17150604693032,-84.86054526288986,51.27768162503457,Indian,Moderate,4,6,102439493491007.03,Reverse,0.6945324597609474
67.4463010831559,-106.08014206555207,15.406516356105039,Indian,Moderate,2,8,543811910233657.94,Normal,8.494789698328201
5.208684124898156,-6.105708878799618,114.49553262151966,South American,Moderate,3,5,744247877810461.1,Normal,1.4231519484768205
79.03218573232132,-83.32784781566136,14.38646573610557,Indian,Low,3,6,348191442825657.7,Normal,9.498104346313358
53.78098243925976,-76.51380063698996,6.215606091407742,Pacific,Moderate,3,7,2128418462688353.0,Strike-slip,1.9798035036015031
89.62813989600073,56.43218285084055,40.11961377197773,Pacific,High,1,5,1818123618351568.0,Normal,6.571709995596705
-26.871873218692173,168.67343941196117,75.1690724496521,African,Moderate,1,10,680469705099921.4,Strike-slip,9.040599249628151
48.09389200760285,37.30939220137503,40.30247800343847,North America,High,2,2,415562721812753.25,Normal,3.760603498778236
-17.652435550336406,-152.28739185661215,22.68042337228336,Indian,Moderate,1,6,1617179158740774.5,Strike-slip,7.109898698731904
-3.6223883452964145,-152.7898990125359,57.17829360542985,North America,Low,2,4,219265390537038.6,Reverse,3.6577097909810163
22.95098337930662,162.51235950440378,29.83272083031264,Eurasian,Low,4,8,74202469796241.83,Strike-slip,3.244469510853008
67.26188055354098,-72.9753154893599,189.0762882865645,Pacific,Moderate,5,2,46788179853553.11,Normal,2.3162367431789503
87.13502445587312,-146.85588501030884,179.1546307267995,African,Moderate,1,4,39451331077470.914,Strike-slip,7.888414162089781
48.289214495613265,35.65605137413735,48.85314750902716,Eurasian,Low,3,4,671167819109013.9,Normal,2.8164835724823307
-14.801979209879917,44.51356018449579,27.81270277859201,African,High,1,7,294792137295758.9,Reverse,3.0484234661527183
-14.155739590127368,53.46173524272774,93.52733940975804,South American,Moderate,2,8,1172393783136993.8,Strike-slip,9.490727679788996
42.76481428600047,-83.73526997128513,2.618267814075009,Pacific,Moderate,4,5,1061003183189352.0,Reverse,3.445793919007878
-47.02011376170558,-174.56015368278898,45.07419872681473,Eurasian,High,2,5,780929779542692.0,Strike-slip,4.3049703994884405
-70.11465963634896,167.4055330036099,28.69722013982255,South American,High,1,4,435166790362774.5,Strike-slip,9.410499119973514
-26.168011624660224,-89.67850355120311,177.27148209151454,Eurasian,Moderate,3,8,1900166253291834.0,Reverse,3.8237031087568365
-38.29698150226529,63.36946369891709,0.8452951696098059,African,High,3,5,1236849892323272.5,Reverse,3.7953680651228026
-36.66453831792178,74.38675315633546,56.3347835276239,South American,High,3,4,316803514019594.1,Strike-slip,7.949430195924743
-47.95060481101621,39.60267014861486,94.47404017393771,South American,Moderate,4,6,696530221221347.9,Strike-slip,3.3073733163892287
-82.42322586545487,-67.35333808308664,46.45363143116632,Pacific,Low,2,2,169924173495633.7,Strike-slip,2.604074932781664
-86.78269174798551,-82.40534864493632,6.24902466056881,North America,Low,3,6,398652801303267.3,Reverse,4.3088922965779
87.79003015248568,35.16058177297313,251.45163820064792,African,Moderate,1,7,5856997594493004.0,Normal,6.8057672051857345
-13.000835927544784,131.79442810020896,51.08829649173946,African,Moderate,1,4,253402031867561.06,Reverse,0.8891872248133882
-20.821203511257295,160.82414241242242,66.66803669349719,South American,High,1,7,1198329940995230.5,Strike-slip,3.865244244967101
32.33651088475257,-141.87391041464724,18.899016738557155,South American,Moderate,1,3,272358278179979.53,Strike-slip,3.616204117512563
-50.71430018428845,-124.26169946482085,46.24733980919303,Pacific,Moderate,3,7,2782793235728531.5,Reverse,2.703365125358293
80.99301311104057,160.1050531619087,39.2439537620313,North America,High,4,2,371256228898460.75,Strike-slip,6.388586023139105
51.54210259479936,85.1526822005253,5.4494261197517595,African,High,2,3,425702113942507.9,Strike-slip,3.1099107237230963
-73.9060195837933,137.87777693871828,7.856022039662169,Indian,Moderate,2,5,901056792476119.1,Strike-slip,5.9605840310720275
-14.835460358712893,-107.05225171127647,127.18357270300676,Indian,Low,4,4,887003255552078.4,Strike-slip,5.039031573091643
68.24129536118966,31.53091359938466,19.193997813759154,North America,Moderate,2,5,865303910212875.2,Strike-slip,2.4547088374330874
80.05176401245384,72.4102539902905,15.180281638156764,Eurasian,Moderate,2,6,851567856807940.5,Normal,2.8990945133796346
-5.867727975023456,64.84027876091017,49.21130522338445,Pacific,Moderate,2,4,374238125800894.1,Reverse,2.0354004797590752
20.414050057927383,-33.06539128798869,102.4970448423376,North America,Moderate,1,7,569886239772718.5,Reverse,1.0096629336586207
-59.93388970342646,-174.45783899112894,4.476382061268351,Indian,High,5,5,900007631886301.0,Reverse,6.072696167944205
88.41035270465576,29.85338044953471,60.19503786198934,South American,Moderate,5,7,1112518910039372.4,Normal,6.55509824522901
-48.29909375098019,-88.88344589534084,8.885558481098506,Indian,Moderate,0,7,291862817632141.06,Normal,1.993999942478029
79.69171934432262,-17.90847138855949,2.5999657088825954,South American,Low,0,3,1208901804255418.8,Reverse,6.038531462174659
26.93639681862632,164.72916543017425,3.7930091133871735,Pacific,Moderate,2,4,2567543972028909.5,Reverse,9.338762660518203
19.392623078194646,-36.3472856487235,125.77296082972684,South American,Low,1,7,1418518850928034.8,Reverse,1.1696188544403991
2.283931982971552,122.32857839919359,8.78724180329614,North America,High,2,6,87993098163175.62,Strike-slip,4.913337852489773
-48.479433890803435,-112.1253819302696,3.23417134811012,South American,Low,1,5,633230988613685.2,Normal,7.097343922794684
-58.22495423900851,62.08577928901039,40.32527157375711,Eurasian,Moderate,3,3,571396622453948.9,Normal,0.9140827804675421
-50.31248236736844,171.72250359801967,130.05001982578614,North America,Low,2,6,410231416960485.1,Strike-slip,7.504461445978541
-56.441112814034184,-143.31848368574276,21.30554742511866,Pacific,Low,0,6,675936418861089.2,Normal,9.315601133835973
50.325205242015585,-177.0048207982109,38.337903265285426,North America,Moderate,2,6,579164732930462.0,Reverse,1.2963907717947785
-26.97745334998858,-23.910194652258838,2.8518911770894215,Eurasian,Moderate,2,5,6189593239021.859,Normal,7.900069149193328
-79.58831821858865,-146.6548261015078,41.731408171259694,Pacific,Low,0,3,269914557850965.9,Strike-slip,3.907233900608848
84.43847342534605,89.4183658834433,60.328346014092965,Indian,Moderate,0,4,240521356105145.16,Reverse,1.797045821906106
69.08145929341663,149.2375189854812,59.22572079204546,Eurasian,Moderate,0,6,429644397132428.44,Normal,4.93873888276713
76.99541097513833,-23.75244982484682,28.287424919608178,Pacific,Moderate,5,8,191713614480448.16,Reverse,1.1436686220309413
89.08340807635835,-86.86380882404126,26.538057681487935,South American,Low,3,1,70209443759040.27,Normal,5.198912673504658
-58.698855140492284,-23.61480515762048,7.892311528415817,North America,Moderate,2,3,218918557975376.03,Reverse,0.6742110920364465
-18.67643659752143,80.44121442600039,31.98764091665032,Pacific,Low,2,4,1925428835389677.0,Strike-slip,7.057502975054572
46.48292562673643,-176.74050183106644,7.335943593871112,North America,Moderate,1,8,1594743116083697.2,Strike-slip,4.891727172304297
35.2837112496826,32.20343621449098,101.84889291075588,South American,Low,3,7,583568728283197.2,Normal,4.630456948416625
-62.29873685882609,40.78500655945646,237.26465379537137,Pacific,Moderate,1,5,2102219267462620.0,Normal,2.265723443678753
56.849962498311186,49.56776888253677,245.6330009841333,Indian,Low,2,9,264832611889053.44,Reverse,3.7513684021528917
-49.60069706940108,-92.87205120688421,140.21051109231792,Eurasian,High,0,3,877572888406026.4,Strike-slip,2.136824891794997
-49.71282933192784,77.05898041612562,64.2791148128698,Pacific,Moderate,2,9,154229704420432.03,Reverse,7.118510904821654
6.655396120814444,-147.0990649205605,84.4803843339468,South American,Low,4,7,1792163688209879.2,Strike-slip,2.2912276948972456
16.729188271506573,-108.2626788719517,23.503242954625044,Pacific,Low,3,5,139930747737612.62,Reverse,6.050779943465435
14.415517410806018,135.8892167956135,69.74356625976093,North America,High,1,8,32378738274214.703,Reverse,3.016467509609769
-73.53236926840412,85.94033426156386,42.57134202666104,African,Moderate,1,4,319440033698821.2,Reverse,6.412839763309945
67.94295527346847,-175.0516005559157,46.04694582290455,Pacific,Moderate,1,6,2311979980539348.5,Normal,5.364094630292081
-42.19199233403291,-90.58454626687193,99.25262722016133,Indian,High,1,4,138638218205138.25,Strike-slip,4.310947684874479
-66.68731416909525,-102.81366612246076,23.182040387181615,Pacific,High,1,5,401478468370347.8,Normal,6.557007500694243
69.97465437641588,-82.50972190668988,26.794859314229928,Eurasian,Moderate,2,4,380404260415674.44,Normal,4.2414986444740626
82.0172696813556,-90.87848269924089,180.9851691638909,Pacific,Low,1,4,1617703347710657.0,Reverse,7.892335423175295
65.1829711077811,-157.49053353257554,4.050671908207867,African,High,2,2,547360639587205.7,Strike-slip,7.066386124117393
55.71289345047805,-14.78141402514467,46.53745493767793,North America,Low,2,6,945634709949872.6,Normal,5.3657509506177306
27.943556515023914,83.78405092301944,170.7692088968999,Pacific,Moderate,2,8,518157445726542.56,Reverse,8.393546143273973
9.154326709645076,38.4234208982771,65.977783381237,Indian,Moderate,1,5,801750760686411.9,Strike-slip,7.9597563932124995
-74.34238321594617,62.23380069530873,55.33885856771773,South American,Moderate,2,9,64475295421619.38,Strike-slip,5.286554551584493
-16.47842164727423,-150.7862957269539,20.113872537526447,Pacific,Moderate,0,5,468451934770748.44,Normal,1.1160292433071777
-22.916066937783484,162.5366556636434,29.43434634550155,Pacific,Moderate,0,2,1931751718527498.5,Reverse,5.5939671697931965
-43.244318923141286,121.85706018348895,133.76091347874177,Eurasian,High,2,4,1174632677067238.8,Normal,3.6973129060425696
40.2156204639453,109.83251465843858,57.34436090358103,Indian,Low,1,5,4007930791827825.5,Strike-slip,5.361016485233607
-0.7423676858212502,116.27416981503632,50.61524790055043,African,Moderate,1,1,1550789535638898.8,Normal,6.324174144478341
-75.41168113662337,155.77578292779407,7.342554779409024,South American,Moderate,7,5,600585711168053.4,Reverse,6.303547173655757
-50.36702364903396,15.931427800931175,1.1310597636059234,North America,High,0,4,1127877748230412.5,Strike-slip,6.561716391662013
32.98657745872727,-107.89847356765468,232.08707170465567,Pacific,Low,0,6,1495723924973939.5,Reverse,6.613417625405134
-76.29644529174597,42.04209882691481,33.123058993448765,African,Low,3,4,314277496131971.56,Reverse,1.4835327684215374
63.217244528778366,87.43733772045806,64.70490758975525,South American,Low,1,3,61894436468979.625,Strike-slip,2.2254109741156425
-0.8736251374846233,85.65026160744912,5.815036768089112,North America,Low,1,5,520618868088783.56,Reverse,6.174869040881159
-3.4944160812033545,7.721648700076827,80.44498650261191,African,High,0,4,156271616543852.84,Reverse,4.1735514985793305
16.633401238713162,-155.3548610399119,188.7631512827777,Indian,Moderate,7,10,324679611426471.6,Reverse,7.365664807751872
58.44257386652686,-46.399342165153996,60.00628463143412,Indian,Moderate,3,3,2934552426593134.0,Strike-slip,1.6241835403654894
-27.39434257760525,151.47597904680862,9.43648018813015,South American,Moderate,2,4,1877857328331447.8,Reverse,2.223706949784854
32.04290746063144,30.401607512673365,61.01255062385032,North America,Moderate,2,4,897625600712011.9,Normal,5.526181781928257
11.831753519242397,13.799499572056845,101.77433575800093,Indian,Low,1,4,512922331208882.06,Normal,5.006732173411089
-41.934911369504164,-83.21273482241034,36.51042119388163,South American,Moderate,3,7,306974119998665.7,Reverse,2.8975743857902097
68.15339754392843,-47.3583888300316,148.32386442839442,Indian,Moderate,1,4,847367182133456.0,Normal,4.1750891915464265
53.53668388924706,142.32459209514093,73.22463374996642,Indian,Low,2,5,761769227252822.8,Normal,0.8148315025098777
28.521330238516583,59.926697109660864,160.65716391405684,African,Moderate,1,5,1517683174736861.8,Strike-slip,0.8333429719493671
63.10471123696354,103.45932963083982,68.3795937118231,African,Moderate,1,4,2631369598786166.5,Reverse,1.3543430254238449
66.11295617276443,-16.43564769564415,9.852051428864634,Indian,Low,0,9,398892705734953.75,Strike-slip,5.691132078805045
37.50533580870626,46.888999004216856,25.943188997214623,Eurasian,Low,3,7,231046082671187.06,Reverse,8.273447731518383
60.66239910546096,-90.58190085244529,15.777283022411547,African,Moderate,3,3,515502570225723.0,Normal,2.8420096033361757
35.54486310047106,73.96589890205505,167.64936784815114,North America,Low,2,6,575437574111783.0,Strike-slip,0.8054584675107822
32.42533891685407,-26.063519866798572,100.01492855014133,South American,High,2,10,40686888527025.086,Strike-slip,6.877643918470812
21.35004807873318,-20.683614666691597,78.97694373515435,South American,Low,1,10,1978304966146555.5,Normal,8.198170151045598
45.48899512037542,53.75603684767739,25.063944798436086,North America,Moderate,3,2,5424411040277148.0,Normal,1.7435550673679154
-61.45108104724673,157.0610237288136,14.2377055262339,North America,High,1,7,2566663831582518.0,Reverse,3.9717292634636014
68.55673665580713,-156.95771522089646,98.87062401644538,North America,High,1,4,1970874026253183.8,Reverse,1.9286315653118429
66.93183499414175,116.90756544492274,44.99280720713429,North America,High,3,7,4906316287658959.0,Normal,1.4572168754842867
-84.73548905377936,-74.74208025161047,17.913808213233395,Pacific,Low,3,2,2383886605691550.0,Normal,6.3335168462693705
58.647015101657274,-20.188996377703972,67.11136420719059,South American,Moderate,2,5,1165931057493604.8,Strike-slip,9.207828285603181
-66.80342385477987,-172.11120164099677,2.8818872353549105,Pacific,Moderate,2,4,182429541150656.62,Strike-slip,6.60349063058686
-29.678606233354458,-71.62341197964732,27.634446178038406,Indian,Low,3,3,170017708532156.53,Reverse,9.363331965268564
43.8314861324894,0.9472473468469786,44.25115242964478,Indian,Low,1,5,50009641321053.74,Strike-slip,4.409557484632622
-61.06321871130452,-159.77661215492196,11.208389480477475,South American,High,1,3,530740731606817.56,Normal,8.580828099446242
57.23406434143121,-3.2055374220605586,292.38520830613743,Indian,Moderate,1,5,1654561212497153.8,Normal,2.3457580219967413
59.784152032393536,153.75982638903383,16.420628650715972,North America,Moderate,3,5,673925005613072.8,Normal,1.5611393030971379
1.3441920769505202,-142.05844148119013,9.776763243329977,Pacific,High,4,4,456213875585168.0,Normal,6.822680458211927
-88.85054309096995,95.19866210718158,15.930035415267279,North America,Moderate,5,6,115675605072574.4,Reverse,3.842674977763722
-38.333136028515696,-32.51842078464264,102.59215744388042,Indian,Moderate,2,4,53140588100829.26,Normal,3.3591884247239143
21.046845307633603,55.86253722876168,38.798552276374814,African,Moderate,2,4,509458464460330.5,Normal,6.5415252019789225
86.61351204493621,-86.31482472531744,58.33561220672692,Pacific,Low,1,5,105277608187781.61,Normal,3.501356375925393
23.726434863000307,-122.58278548511102,1.4863092932308095,North America,Moderate,2,5,109310721611563.72,Normal,5.653023550236692
-43.235355408451234,-122.23345886235848,2.4526623577353828,South American,High,5,5,503102895892996.94,Reverse,3.195095956351739
24.121026557930037,-154.62289956846791,41.319302485575825,North America,High,3,4,698850325624602.2,Reverse,7.553818293901263
7.197368348853985,-113.1671862355525,118.74708870889056,African,High,2,2,206634192563316.44,Strike-slip,3.3114950644578385
50.37217112720586,59.11897859602857,151.54317620095898,Indian,Moderate,1,5,1154026756892858.8,Reverse,5.314947300465982
-70.74348501114748,137.4086202636629,6.3488639459667295,Pacific,High,5,4,542474543287132.2,Reverse,0.7085847532731057
46.98502245036505,113.08524681281824,54.10836425351352,South American,Low,2,7,96425593159163.39,Reverse,7.625577050225535
7.427984161699854,66.64835155481427,171.11435065476806,Pacific,Low,2,9,1013446456196048.5,Strike-slip,6.083039973397785
83.33856069461905,-140.24452917200304,34.368493495213386,South American,Moderate,1,4,441524739912157.1,Normal,2.230133602936061
-28.463010113036503,-75.89251933345805,123.85843154312303,Pacific,Moderate,1,8,53739945078141.52,Strike-slip,2.438360384819226
23.87194076411066,-68.46952488391116,10.04632956752994,Indian,Low,0,5,2956157385958502.0,Normal,2.8624362665433982
77.76505899180313,-90.01549929685636,191.76189007998917,South American,Moderate,3,7,846757572948647.1,Reverse,5.6887709413600565
-71.54824896167773,5.402037495500309,97.4402729778746,Eurasian,Low,3,2,649552143018786.2,Normal,5.434846997837207
78.7011277025612,12.799373356682139,198.51311421499602,Pacific,Moderate,1,3,1959970295258546.8,Strike-slip,2.9647734767770046
33.819430014146405,-51.52104893840033,79.02430353430175,Pacific,Moderate,2,4,2760508847623470.5,Normal,6.746560627793032
-77.78932936106906,-52.63590285488303,31.61339585007173,North America,Moderate,4,10,248874095957700.12,Normal,8.50137049340358
-35.82655794957307,118.2800152461893,194.8483116448315,South American,Low,2,7,1661492031306934.2,Reverse,0.8916392988818462
37.47097595615068,104.14542539508682,22.56559832015639,African,Moderate,1,7,1778329615422912.0,Normal,4.254769740404133
-77.87689173562109,-69.19350059493156,28.260778375306568,Eurasian,Moderate,3,4,55938587788984.336,Normal,5.8416810669032895
14.790682831729185,148.96383979437337,84.46698178171168,Indian,Moderate,6,7,1244600773150507.5,Reverse,5.777916831832995
-27.741049748467788,163.01340612090218,101.46616388137298,North America,Moderate,2,3,65037719635959.664,Strike-slip,0.6758181229055968
21.76479319814588,-62.372684869185306,185.55421374040634,Eurasian,Moderate,0,5,903061738125709.6,Reverse,2.395094592637445
-81.76643391374769,-52.407018434500245,16.041525719912492,South American,High,3,4,1106352498369480.1,Normal,1.0564764918090939
66.87662510742774,2.02829523190519,111.96344984935115,Eurasian,Low,1,2,457377575750712.6,Reverse,5.620685652949407
85.22801445193144,158.8034925121225,93.90479863824208,Pacific,Moderate,1,5,2126847636040264.5,Reverse,6.308508989025205
84.39801395142447,135.47499593123217,4.6144234785009735,Pacific,Moderate,1,11,1611999725915262.5,Normal,1.937679470811298
44.937329713726456,-143.07553346990767,34.282809703819936,North America,Moderate,5,6,2603145923393941.0,Strike-slip,3.4971000740786535
-66.58447677648624,-38.616932422290176,23.264666236185402,South American,Low,0,10,378175178732057.6,Reverse,3.4682336903841895
46.48737526722405,19.21362830991785,25.41773497974099,South American,Low,3,6,21762903445679.8,Strike-slip,7.878220984308051
-85.57435503741573,1.1276901185544261,284.9995452275047,Eurasian,Low,1,9,1668451813083132.5,Reverse,2.2519346407622
-86.01776072478049,-110.20929554271864,72.05773398878607,North America,High,0,5,252285786177410.94,Normal,5.434827091930926
-31.750160553082573,129.17403762053567,88.5290343213694,South American,Moderate,2,3,629526656716213.1,Normal,7.546419612507959
-2.0442257271601676,63.698681878861436,262.9041290559225,African,Moderate,0,6,1700025705531714.0,Reverse,7.96620373607343
48.673335205402765,121.64701494664928,33.147289072301184,African,High,3,6,243518695277780.72,Reverse,6.4990948485625974
32.99316778917094,129.15514056580997,113.3076940720343,Pacific,Low,1,3,373833837611837.1,Reverse,3.195749770356946
-9.737512852185304,89.40810731966633,39.90698171453785,Eurasian,High,1,4,578176961766896.9,Normal,7.907419173459706
-40.74720006930014,-21.884183550101767,142.56480749583855,Indian,Moderate,1,7,317213669290601.3,Reverse,7.179494243901139
89.48241002838802,39.79683180555284,13.947719803446082,Pacific,Moderate,4,1,618636218051569.8,Normal,6.840222204463423
-13.287365597524868,-122.26845379689246,206.53462493708713,North America,High,1,3,9642989026978.002,Reverse,1.1060185899650645
-8.750335620658419,62.512350290966765,17.282150555845778,South American,High,2,2,238495761681096.5,Normal,0.8893839258639459
-60.54771218549955,-115.46882793385893,27.639666830416814,Pacific,High,1,4,1787090543621765.5,Reverse,6.758287679314216
53.06571877498729,69.82185258365647,98.79626462311144,Indian,Low,2,4,533551850088069.2,Strike-slip,9.003153211105376
34.862800640667956,-97.34466212857129,35.032992238932586,Indian,High,0,7,1011716779681251.9,Strike-slip,7.463515352567175
-50.26146969802313,-137.68153194592082,65.59229677500885,African,High,2,8,264340521904650.78,Normal,7.983280098443197
-75.17141178914832,-120.49758354853532,41.16132956693533,North America,Moderate,2,3,1049475511572067.8,Reverse,5.404840527648114
